CODGEO;EFF_TOT;EFF_AZ;EFF_BE;EFF_FZ;EFF_GU;EFF_OQ;EFF_TOT_1_4;EFF_AZ_1_4;EFF_BE_1_4;EFF_FZ_1_4;EFF_GU_1_4;EFF_OQ_1_4;EFF_TOT_5_9;EFF_AZ_5_9;EFF_BE_5_9;EFF_FZ_5_9;EFF_GU_5_9;EFF_OQ_5_9;EFF_TOT_10_19;EFF_AZ_10_19;EFF_BE_10_19;EFF_FZ_10_19;EFF_GU_10_19;EFF_OQ_10_19;EFF_TOT_20_49;EFF_AZ_20_49;EFF_BE_20_49;EFF_FZ_20_49;EFF_GU_20_49;EFF_OQ_20_49;EFF_TOT_50_99;EFF_AZ_50_99;EFF_BE_50_99;EFF_FZ_50_99;EFF_GU_50_99;EFF_OQ_50_99;EFF_TOT_100_199;EFF_AZ_100_199;EFF_BE_100_199;EFF_FZ_100_199;EFF_GU_100_199;EFF_OQ_100_199;EFF_TOT_200_499;EFF_AZ_200_499;EFF_BE_200_499;EFF_FZ_200_499;EFF_GU_200_499;EFF_OQ_200_499;EFF_TOT_500P;EFF_AZ_500P;EFF_BE_500P;EFF_FZ_500P;EFF_GU_500P;EFF_OQ_500P
93007;10920;0;877;1481;4981;3581;1444;0;41;489;833;81;1273;0;73;485;609;106;1662;0;110;295;790;467;1598;0;176;212;844;366;1560;0;375;0;611;574;1141;0;102;0;700;339;934;0;0;0;594;340;1308;0;0;0;0;1308
93008;42373;0;1350;1785;10222;29016;1559;0;80;380;1042;57;2111;0;148;478;1341;144;2337;0;243;286;1333;475;3057;0;153;443;1749;712;3107;0;152;66;1159;1730;2578;0;101;132;1247;1098;3659;0;473;0;481;2705;23965;0;0;0;1870;22095
93010;14186;0;331;1432;7066;5357;1116;0;43;305;717;51;1092;0;99;334;588;71;1461;0;85;453;626;297;1612;0;48;340;692;532;1686;0;56;0;689;941;1008;0;0;0;585;423;415;0;0;0;415;0;5796;0;0;0;2754;3042
93013;6749;0;448;1039;3691;1571;657;0;32;141;447;37;603;0;28;135;391;49;676;0;24;162;398;92;1277;0;197;297;643;140;768;0;51;198;174;345;1642;0;116;106;930;490;1126;0;0;0;708;418;0;0;0;0;0;0
93014;4903;0;345;684;1832;2042;581;0;28;210;319;24;614;0;36;208;268;102;603;0;50;77;263;213;794;0;81;189;288;236;744;0;0;0;349;395;284;0;150;0;0;134;345;0;0;0;345;0;938;0;0;0;0;938
93015;748;0;9;108;360;271;114;0;0;26;82;6;107;0;9;58;20;20;57;0;0;24;10;23;22;0;0;0;0;22;196;0;0;0;116;80;252;0;0;0;132;120;0;0;0;0;0;0;0;0;0;0;0;0
93027;14723;7;2117;1336;7975;3288;1485;0;92;285;1067;41;1592;7;187;300;992;106;1664;0;151;332;799;382;2310;0;258;419;1257;376;1785;0;385;0;815;585;2095;0;438;0;1301;356;906;0;606;0;300;0;2886;0;0;0;1444;1442
93029;13153;0;821;2599;5491;4242;2229;0;93;760;1280;96;2269;0;62;950;1095;162;1985;0;62;514;900;509;1308;0;0;253;762;293;1463;0;0;122;320;1021;512;0;0;0;393;119;1564;0;604;0;741;219;1823;0;0;0;0;1823
93030;1937;0;768;108;297;764;124;0;0;28;88;8;112;0;16;27;29;40;214;0;15;53;55;91;238;0;49;0;125;64;137;0;0;0;0;137;129;0;129;0;0;0;424;0;0;0;0;424;559;0;559;0;0;0
93031;9061;0;221;1145;4157;3538;1315;0;72;309;872;62;1368;0;63;350;860;95;1386;0;0;276;733;377;1374;0;33;158;595;588;1082;0;53;52;236;741;309;0;0;0;0;309;610;0;0;0;223;387;1617;0;0;0;638;979
93032;7665;0;89;915;1340;5321;957;0;34;306;551;66;677;0;33;240;337;67;749;0;22;135;232;360;751;0;0;234;220;297;324;0;0;0;0;324;554;0;0;0;0;554;0;0;0;0;0;0;3653;0;0;0;0;3653
93033;882;0;66;132;363;321;222;0;13;34;159;16;121;0;22;15;74;10;94;0;0;45;26;23;258;0;31;38;104;85;0;0;0;0;0;0;187;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0
93039;1533;0;53;388;701;391;245;0;4;36;200;5;240;0;6;25;182;27;203;0;0;48;104;51;209;0;43;49;96;21;113;0;0;59;0;54;290;0;0;171;119;0;233;0;0;0;0;233;0;0;0;0;0;0
93045;4922;0;119;333;2864;1606;679;0;26;62;532;59;551;0;36;61;381;73;564;0;57;41;350;116;562;0;0;0;418;144;438;0;0;0;53;385;349;0;0;169;0;180;273;0;0;0;273;0;1506;0;0;0;857;649
93046;8789;0;197;1433;3973;3186;1281;0;25;353;815;88;1157;0;70;388;607;92;1148;0;70;262;608;208;1182;0;32;327;428;395;812;0;0;0;252;560;1058;0;0;103;605;350;1002;0;0;0;658;344;1149;0;0;0;0;1149
93047;6864;0;247;1113;1589;3915;865;0;41;347;434;43;801;0;50;351;322;78;947;0;29;339;303;276;841;0;67;76;333;365;574;0;60;0;197;317;273;0;0;0;0;273;0;0;0;0;0;0;2563;0;0;0;0;2563
93048;54663;11;2185;4292;29713;18462;4611;0;208;793;3418;192;4773;0;400;887;3048;438;5602;11;310;1022;3506;753;8229;0;542;1009;4599;2079;4428;0;256;365;1735;2072;5286;0;213;216;2546;2311;8411;0;256;0;5178;2977;13323;0;0;0;5683;7640
93049;6623;0;459;930;3760;1474;601;0;43;101;420;37;656;0;54;179;346;77;728;0;75;182;357;114;906;0;142;142;397;225;786;0;0;0;473;313;990;0;145;326;368;151;337;0;0;0;337;0;1619;0;0;0;1062;557
93050;11003;0;769;1789;3280;5165;788;0;37;176;544;31;962;0;88;217;532;125;1020;0;146;215;460;199;1288;0;203;236;507;342;902;0;74;0;446;382;659;0;0;0;289;370;723;0;221;0;502;0;4661;0;0;945;0;3716
93051;28794;0;2010;1693;16139;8952;1698;0;35;325;1235;103;2097;0;73;317;1436;271;2551;0;169;474;1511;397;3406;0;274;438;2125;569;2997;0;268;0;1637;1092;3116;0;362;139;1907;708;5040;0;829;0;2613;1598;7889;0;0;0;3675;4214
93053;13236;0;657;2008;7131;3440;1254;0;47;306;827;74;1221;0;92;320;646;163;1452;0;157;393;612;290;1819;0;228;398;822;371;1312;0;0;59;582;671;1852;0;133;532;825;362;1234;0;0;0;1004;230;3092;0;0;0;1813;1279
93055;30502;0;3472;2668;17509;6853;2638;0;102;576;1803;157;2821;0;246;708;1651;216;3416;0;403;601;1684;728;4874;0;711;612;2622;929;3390;0;358;171;1863;998;2249;0;292;0;1206;751;3308;0;779;0;1711;818;7806;0;581;0;4969;2256
93057;6973;0;216;1453;3731;1573;1034;0;31;330;650;23;984;0;49;362;516;57;875;0;10;342;363;160;1241;0;126;290;520;305;519;0;0;0;204;315;398;0;0;129;269;0;0;0;0;0;0;0;1922;0;0;0;1209;713
93059;5414;0;277;688;2599;1850;811;0;22;259;492;38;748;0;53;182;452;61;604;0;36;165;274;129;751;0;100;82;370;199;440;0;66;0;116;258;102;0;0;0;0;102;1097;0;0;0;895;202;861;0;0;0;0;861
93061;3457;0;136;319;1896;1106;508;0;11;85;382;30;408;0;31;102;222;53;444;0;39;96;190;119;419;0;0;36;190;193;436;0;55;0;241;140;671;0;0;0;671;0;571;0;0;0;0;571;0;0;0;0;0;0
93062;4636;0;134;520;2496;1486;705;0;27;144;467;67;647;0;35;163;358;91;693;0;10;43;502;138;826;0;62;53;402;309;480;0;0;0;90;390;656;0;0;117;248;291;629;0;0;0;429;200;0;0;0;0;0;0
93063;8819;0;668;1210;3605;3336;851;0;30;151;635;35;768;0;94;175;400;99;742;0;91;139;293;219;798;0;190;149;291;168;563;0;0;0;323;240;365;0;263;0;102;0;1987;0;0;0;1561;426;2745;0;0;596;0;2149
93064;16179;7;680;1474;10091;3927;1335;0;45;270;919;101;1726;7;64;261;1311;83;2162;0;135;259;1523;245;2436;0;29;254;1687;466;2762;0;50;430;1430;852;1353;0;114;0;852;387;2540;0;243;0;1851;446;1865;0;0;0;518;1347
93066;97682;4;8110;7054;57303;25211;3686;4;102;647;2798;135;4245;0;219;637;2989;400;5357;0;276;524;3521;1036;7804;0;468;919;4696;1721;7917;0;501;530;4586;2300;9660;0;1065;984;5866;1745;20821;0;3313;1342;14196;1970;38192;0;2166;1471;18651;15904
93070;45318;0;8025;2492;28354;6447;2163;0;60;338;1695;70;2201;0;88;371;1576;166;2557;0;169;409;1665;314;3536;0;151;297;2526;562;3119;0;131;73;2165;750;4362;0;360;118;3519;365;5778;0;1183;240;4123;232;21602;0;5883;646;11085;3988
93071;7689;0;380;717;2772;3820;961;0;29;289;578;65;929;0;59;259;515;96;1036;0;47;145;510;334;931;0;62;24;415;430;863;0;53;0;298;512;370;0;130;0;114;126;342;0;0;0;342;0;2257;0;0;0;0;2257
93072;9319;0;952;1156;3698;3513;948;0;55;222;604;67;1041;0;69;332;527;113;1271;0;105;170;597;399;1654;0;213;361;617;463;1372;0;209;71;288;804;1011;0;301;0;459;251;999;0;0;0;606;393;1023;0;0;0;0;1023
93073;55652;21;1075;1340;49410;3806;1426;10;56;221;1092;47;2224;0;131;231;1699;163;3030;11;90;241;2290;398;4821;0;199;296;3904;422;4080;0;394;249;2673;764;5539;0;0;102;5437;0;7354;0;205;0;6774;375;27178;0;0;0;25541;1637
93074;2203;0;449;215;775;764;218;0;21;53;134;10;276;0;30;42;135;69;206;0;52;12;90;52;112;0;0;47;65;0;431;0;0;61;130;240;146;0;0;0;0;146;814;0;346;0;221;247;0;0;0;0;0;0
93077;5204;0;129;527;2391;2157;821;0;20;171;590;40;780;0;38;127;507;108;703;0;34;76;387;206;811;0;37;153;345;276;645;0;0;0;252;393;673;0;0;0;310;363;0;0;0;0;0;0;771;0;0;0;0;771
93078;22514;0;1064;1819;13533;6098;987;0;41;165;733;48;1323;0;66;317;818;122;1725;0;99;110;1223;293;2815;0;285;245;1890;395;2421;0;145;315;1351;610;3460;0;136;194;2426;704;3271;0;292;473;2506;0;6512;0;0;0;2586;3926
93079;4181;0;198;290;1595;2098;275;0;14;42;214;5;333;0;34;72;204;23;383;0;37;68;179;99;446;0;113;51;169;113;699;0;0;57;374;268;510;0;0;0;0;510;1535;0;0;0;455;1080;0;0;0;0;0;0
94001;558;0;31;95;150;282;112;0;4;28;68;12;110;0;14;36;39;21;53;0;13;10;20;10;119;0;0;21;23;75;58;0;0;0;0;58;106;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0
94002;12804;0;742;1909;7713;2440;1390;0;65;267;984;74;1435;0;92;393;836;114;1210;0;95;288;677;150;2071;0;139;288;1264;380;1114;0;229;232;409;244;2063;0;122;101;1379;461;1327;0;0;340;743;244;2194;0;0;0;1421;773
94003;15734;0;206;1130;12483;1915;631;0;21;61;527;22;895;0;53;64;683;95;1230;0;39;155;878;158;1346;0;0;147;1058;141;1482;0;93;107;1003;279;1520;0;0;275;1143;102;3009;0;0;321;2311;377;5621;0;0;0;4880;741
94004;5432;24;353;642;2886;1527;548;17;9;94;362;66;563;7;39;111;313;93;727;0;81;187;282;177;1318;0;174;250;476;418;607;0;50;0;503;54;608;0;0;0;376;232;1061;0;0;0;574;487;0;0;0;0;0;0
94011;13505;0;1285;976;9706;1538;552;0;45;81;388;38;803;0;102;81;548;72;1175;0;141;116;752;166;1807;0;326;262;1105;114;2365;0;314;335;1410;306;1257;0;357;101;661;138;2470;0;0;0;2470;0;3076;0;0;0;2372;704
94015;6682;0;60;553;3122;2947;455;0;13;76;329;37;477;0;31;62;334;50;508;0;16;55;311;126;595;0;0;26;377;192;495;0;0;61;146;288;568;0;0;0;459;109;1045;0;0;273;228;544;2539;0;0;0;938;1601
94016;7839;0;234;416;3569;3620;657;0;27;82;523;25;661;0;37;79;459;86;845;0;49;56;488;252;1176;0;20;199;718;239;630;0;0;0;270;360;527;0;101;0;288;138;1714;0;0;0;823;891;1629;0;0;0;0;1629
94017;17887;0;1574;2989;6673;6651;2070;0;102;518;1302;148;2153;0;185;649;1102;217;2304;0;200;662;986;456;2342;0;154;719;953;516;2069;0;126;441;629;873;1951;0;352;0;529;1070;1446;0;455;0;212;779;3552;0;0;0;960;2592
94018;16321;2;1045;375;12713;2186;1188;2;29;118;972;67;1052;0;43;110;750;149;1020;0;35;126;663;196;1404;0;0;21;1216;167;701;0;0;0;372;329;800;0;0;0;546;254;4316;0;938;0;3171;207;5840;0;0;0;5023;817
94019;6948;1;560;1028;4176;1183;610;1;32;148;408;21;711;0;40;136;467;68;763;0;83;176;363;141;1143;0;134;79;752;178;580;0;78;106;281;115;784;0;193;0;289;302;1587;0;0;383;846;358;770;0;0;0;770;0
94021;15399;2;1142;4572;7919;1764;715;2;20;59;620;14;1358;0;11;88;1215;44;1969;0;14;102;1732;121;2859;0;155;148;2245;311;1533;0;0;244;986;303;841;0;0;0;841;0;1979;0;0;1478;280;221;4145;0;942;2453;0;750
94022;9258;0;809;1024;4477;2948;1248;0;53;271;884;40;1073;0;82;210;692;89;1135;0;35;187;561;352;2126;0;156;356;994;620;1177;0;223;0;280;674;153;0;0;0;153;0;867;0;260;0;392;215;1479;0;0;0;521;958
94028;67247;2;3400;2200;20793;40852;2345;2;63;286;1818;176;2785;0;100;227;2120;338;3809;0;97;140;2610;962;6632;0;409;391;4297;1535;4705;0;54;430;2270;1951;4156;0;143;209;1797;2007;9606;0;1183;517;2845;5061;33209;0;1351;0;3036;28822
94033;28982;0;1377;2265;19981;5359;1526;0;70;210;1154;92;1585;0;89;302;1044;150;1897;0;117;264;1099;417;2902;0;173;421;1868;440;2278;0;172;235;1503;368;1313;0;139;145;921;108;5401;0;0;0;4457;944;12080;0;617;688;7935;2840
94034;7386;0;271;231;3243;3641;545;0;22;77;405;41;652;0;54;36;504;58;695;0;41;75;429;150;1001;0;55;43;533;370;681;0;99;0;288;294;836;0;0;0;401;435;683;0;0;0;683;0;2293;0;0;0;0;2293
94037;13002;0;395;303;10310;1994;496;0;25;72;374;25;465;0;30;58;311;66;451;0;21;0;305;125;989;0;157;0;617;215;490;0;0;72;418;0;1306;0;162;101;933;110;1651;0;0;0;791;860;7154;0;0;0;6561;593
94038;5264;0;160;531;2599;1974;564;0;34;91;412;27;597;0;25;72;375;125;676;0;37;126;319;194;941;0;64;96;414;367;566;0;0;0;282;284;730;0;0;146;162;422;635;0;0;0;635;0;555;0;0;0;0;555
94041;37155;0;2462;2284;23417;8992;2198;0;119;281;1707;91;2209;0;154;290;1553;212;2680;0;161;363;1794;362;5007;0;442;519;3278;768;4260;0;273;546;2762;679;2745;0;293;285;1330;837;7525;0;1020;0;5521;984;10531;0;0;0;5472;5059
94042;4090;0;180;267;2294;1349;591;0;20;83;452;36;527;0;37;44;378;68;422;0;54;32;236;100;586;0;0;48;346;192;741;0;69;60;171;441;218;0;0;0;218;0;493;0;0;0;493;0;512;0;0;0;0;512
94043;13474;0;350;454;4283;8387;726;0;13;63;611;39;849;0;23;75;640;111;838;0;46;30;561;201;1315;0;78;0;818;419;1360;0;78;0;862;420;433;0;112;0;0;321;2073;0;0;286;791;996;5880;0;0;0;0;5880
94044;5922;6;764;744;1469;2939;508;1;17;153;302;35;459;5;21;145;225;63;375;0;23;62;154;136;448;0;64;43;208;133;447;0;57;0;191;199;1239;0;115;341;389;394;467;0;467;0;0;0;1979;0;0;0;0;1979
94046;16312;0;1295;821;10908;3288;1612;0;80;193;1234;105;1598;0;63;226;1090;219;1518;0;109;186;841;382;1601;0;21;78;1253;249;1425;0;0;138;757;530;787;0;164;0;345;278;2872;0;278;0;2214;380;4899;0;580;0;3174;1145
94047;1622;42;53;376;484;667;194;10;1;52;122;9;190;0;22;96;58;14;146;10;30;38;37;31;357;22;0;121;89;125;436;0;0;69;65;302;299;0;0;0;113;186;0;0;0;0;0;0;0;0;0;0;0;0
94048;1779;0;372;60;1140;207;119;0;6;16;82;15;135;0;6;29;88;12;200;0;36;15;86;63;32;0;32;0;0;0;0;0;0;0;0;0;288;0;0;0;171;117;292;0;292;0;0;0;713;0;0;0;713;0
94052;7346;0;177;281;3333;3555;1141;0;11;89;948;93;1008;0;68;90;750;100;1215;0;34;66;814;301;1335;0;64;36;500;735;751;0;0;0;211;540;670;0;0;0;110;560;522;0;0;0;0;522;704;0;0;0;0;704
94053;616;2;29;172;224;189;160;2;14;49;89;6;114;0;0;42;58;14;51;0;15;0;25;11;133;0;0;81;52;0;158;0;0;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94054;18463;0;394;668;13940;3461;667;0;24;112;513;18;840;0;60;76;649;55;1291;0;72;119;789;311;2242;0;175;152;1653;262;1287;0;63;60;796;368;2340;0;0;149;1660;531;2480;0;0;0;2002;478;7316;0;0;0;5878;1438
94055;2045;0;195;287;1177;386;345;0;5;123;197;20;401;0;15;99;242;45;179;0;12;42;92;33;170;0;30;23;72;45;371;0;133;0;170;68;175;0;0;0;0;175;404;0;0;0;404;0;0;0;0;0;0;0
94056;458;52;74;135;108;89;50;1;0;11;30;8;64;18;0;8;30;8;71;10;16;17;28;0;124;23;58;0;20;23;149;0;0;99;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94058;4499;0;183;464;2296;1556;952;0;43;119;726;64;754;0;59;103;520;72;792;0;58;123;461;150;718;0;23;119;395;181;700;0;0;0;194;506;102;0;0;0;0;102;481;0;0;0;0;481;0;0;0;0;0;0
94059;2729;0;237;721;1089;682;559;0;24;172;331;32;540;0;34;181;264;61;570;0;69;215;206;80;514;0;0;153;231;130;126;0;0;0;57;69;110;0;110;0;0;0;310;0;0;0;0;310;0;0;0;0;0;0
94060;2865;2;86;243;848;1686;274;2;18;74;167;13;320;0;32;83;126;79;246;0;14;44;163;25;296;0;22;42;232;0;361;0;0;0;160;201;108;0;0;0;0;108;298;0;0;0;0;298;962;0;0;0;0;962
94065;26192;16;2787;684;21812;893;642;0;29;33;556;24;1134;0;25;32;1039;38;1647;16;53;32;1471;75;4433;0;264;178;3810;181;3535;0;483;0;2858;194;3953;0;506;114;3333;0;4450;0;0;295;3774;381;6398;0;1427;0;4971;0
94067;8068;0;214;336;4358;3160;1192;0;24;67;1036;65;796;0;29;63;590;114;1155;0;42;82;825;206;957;0;0;69;583;305;975;0;0;55;431;489;448;0;119;0;123;206;315;0;0;0;0;315;2230;0;0;0;770;1460
94068;20166;8;1178;2208;10050;6722;3622;0;139;561;2677;245;2911;8;110;570;1944;279;2678;0;134;646;1396;502;3125;0;245;431;1515;934;2657;0;70;0;1280;1307;1769;0;0;0;1011;758;1130;0;480;0;227;423;2274;0;0;0;0;2274
94069;9104;0;300;279;2372;6153;454;0;12;54;360;28;325;0;0;48;227;50;477;0;76;55;228;118;636;0;23;27;229;357;582;0;189;95;148;150;277;0;0;0;277;0;749;0;0;0;319;430;5604;0;0;0;584;5020
94070;2001;3;175;259;1185;379;152;3;6;18;109;16;176;0;5;46;91;34;283;0;57;83;130;13;514;0;107;56;273;78;369;0;0;56;75;238;257;0;0;0;257;0;250;0;0;0;250;0;0;0;0;0;0;0
94071;7145;0;1205;1340;2940;1660;698;0;29;122;493;54;809;0;87;177;463;82;759;0;71;156;345;187;1114;0;119;157;597;241;1014;0;73;426;278;237;1091;0;418;102;225;346;608;0;408;200;0;0;1052;0;0;0;539;513
94073;12049;0;380;652;8659;2358;925;0;28;138;681;78;1342;0;60;137;1058;87;1448;0;23;104;1106;215;2125;0;84;157;1595;289;1585;0;185;116;884;400;856;0;0;0;596;260;2165;0;0;0;1723;442;1603;0;0;0;1016;587
94074;4593;0;523;846;2107;1117;381;0;14;90;260;17;411;0;31;77;282;21;672;0;79;176;242;175;850;0;68;255;431;96;760;0;0;248;442;70;784;0;331;0;186;267;735;0;0;0;264;471;0;0;0;0;0;0
94075;1829;0;41;268;710;810;327;0;12;88;202;25;324;0;29;71;185;39;259;0;0;76;127;56;260;0;0;33;126;101;430;0;0;0;70;360;0;0;0;0;0;0;229;0;0;0;0;229;0;0;0;0;0;0
94076;21753;0;495;1098;9503;10657;1275;0;45;151;1006;73;1245;0;50;213;797;185;1112;0;40;90;586;396;1792;0;208;368;587;629;1740;0;152;276;693;619;691;0;0;0;285;406;1575;0;0;0;1334;241;12323;0;0;0;4215;8108
94077;6906;0;973;1400;3273;1260;632;0;33;193;384;22;719;0;63;210;350;96;622;0;36;178;349;59;1763;0;351;456;646;310;684;0;390;93;201;0;707;0;100;270;105;232;328;0;0;0;328;0;1451;0;0;0;910;541
94078;9910;1;179;956;4002;4772;843;1;43;202;554;43;925;0;62;249;526;88;915;0;48;177;413;277;1077;0;26;77;640;334;879;0;0;0;430;449;787;0;0;0;499;288;1191;0;0;251;940;0;3293;0;0;0;0;3293
94079;5320;0;107;732;2478;2003;703;0;23;176;479;25;784;0;53;142;472;117;663;0;31;139;279;214;572;0;0;160;283;129;649;0;0;115;385;149;545;0;0;0;143;402;437;0;0;0;437;0;967;0;0;0;0;967
94080;15134;0;303;852;9219;4760;2357;0;54;187;1954;162;1897;0;123;165;1478;131;2032;0;126;172;1230;504;2548;0;0;268;1821;459;1681;0;0;60;789;832;1205;0;0;0;721;484;2612;0;0;0;1226;1386;802;0;0;0;0;802
94081;28019;15;2624;2351;14307;8722;2156;8;109;482;1401;156;2092;7;163;419;1215;288;2544;0;259;407;1352;526;3079;0;307;433;1619;720;2396;0;252;250;1132;762;3609;0;667;360;1562;1020;3450;0;212;0;2792;446;8693;0;655;0;3234;4804
95002;108;12;28;0;28;40;27;1;5;0;12;9;21;0;5;0;16;0;60;11;18;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95008;30;2;4;4;4;16;14;2;4;4;4;0;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95011;17;5;1;6;3;2;17;5;1;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95012;4;0;0;1;1;2;4;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95014;1417;0;201;223;605;388;79;0;10;18;45;6;99;0;5;46;35;13;137;0;19;84;34;0;261;0;99;75;42;45;283;0;68;0;0;215;109;0;0;0;0;109;449;0;0;0;449;0;0;0;0;0;0;0
95018;30797;10;2995;3280;12386;12126;3159;4;185;836;2009;125;3202;6;260;719;1998;219;3841;0;375;723;1907;836;5419;0;773;610;2542;1494;2967;0;266;222;1220;1259;2772;0;509;170;950;1143;1563;0;0;0;1255;308;7874;0;627;0;505;6742
95019;2653;8;104;514;1176;851;592;2;30;140;383;37;460;6;16;169;221;48;447;0;32;61;224;130;479;0;26;93;292;68;407;0;0;51;56;300;0;0;0;0;0;0;268;0;0;0;0;268;0;0;0;0;0;0
95023;58;8;0;2;34;14;14;3;0;2;5;4;5;5;0;0;0;0;39;0;0;0;29;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95024;25;6;0;2;3;14;18;6;0;2;3;7;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95026;318;0;13;31;181;93;82;0;8;19;53;2;48;0;5;0;31;12;51;0;0;12;11;28;27;0;0;0;27;0;110;0;0;0;59;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95028;101;4;1;16;47;33;29;4;1;10;14;0;38;0;0;6;23;9;10;0;0;0;10;0;24;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95039;718;15;80;50;318;255;197;0;10;50;136;1;156;5;6;0;119;26;105;10;24;0;36;35;116;0;40;0;27;49;0;0;0;0;0;0;144;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0
95040;50;2;4;0;29;15;19;2;4;0;13;0;21;0;0;0;16;5;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95042;571;1;114;85;321;50;73;1;3;15;49;5;163;0;23;57;69;14;123;0;54;13;56;0;139;0;34;0;74;31;73;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95046;7;3;0;0;2;2;7;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95051;4437;0;490;1180;2033;734;352;0;35;54;250;13;355;0;38;85;208;24;553;0;103;68;328;54;444;0;43;133;224;44;202;0;0;145;57;0;697;0;271;426;0;0;1834;0;0;269;966;599;0;0;0;0;0;0
95052;3208;0;77;113;751;2267;246;0;14;40;160;32;313;0;5;52;206;50;280;0;24;21;126;109;446;0;34;0;173;239;147;0;0;0;86;61;424;0;0;0;0;424;0;0;0;0;0;0;1352;0;0;0;0;1352
95054;5;1;0;0;0;4;5;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95055;88;0;0;6;19;63;10;0;0;6;4;0;11;0;0;0;5;6;10;0;0;0;10;0;0;0;0;0;0;0;57;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95056;299;4;45;18;107;125;60;4;8;11;29;8;54;0;0;7;33;14;29;0;14;0;15;0;98;0;23;0;30;45;58;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95058;667;4;84;100;168;311;68;4;12;5;41;6;93;0;15;31;34;13;64;0;11;0;42;11;95;0;46;0;0;49;347;0;0;64;51;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95059;17;2;0;6;4;5;17;2;0;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95060;693;7;44;77;217;348;128;0;4;36;81;7;125;7;6;16;49;47;135;0;10;25;32;68;69;0;24;0;0;45;55;0;0;0;55;0;181;0;0;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0
95061;27;1;0;3;15;8;9;1;0;3;2;3;18;0;0;0;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95063;19128;12;1251;1108;14605;2152;828;0;27;166;589;46;968;0;101;192;605;70;944;12;87;162;466;217;1638;0;232;284;889;233;1492;0;247;76;838;331;1773;0;350;228;943;252;3482;0;207;0;3275;0;8003;0;0;0;7000;1003
95074;104;0;0;11;73;20;30;0;0;11;11;8;12;0;0;0;12;0;26;0;0;0;14;12;36;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95078;1005;1;318;125;412;149;122;1;19;24;71;7;125;0;37;12;48;28;247;0;77;35;105;30;323;0;53;54;188;28;56;0;0;0;0;56;132;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95088;2003;0;747;131;962;163;47;0;0;18;29;0;107;0;0;28;72;7;103;0;24;53;26;0;354;0;62;32;229;31;342;0;129;0;88;125;143;0;0;0;143;0;375;0;0;0;375;0;532;0;532;0;0;0
